dataset,system,case_id,fault_type,root_cause,window_type,model,eval_windows,n_entities,n_steps,n_metrics,target_metric_name,target_metric_role,cost_label,train_window_scope,normal_eval_scope,train_end,normal_eval_start,normal_eval_gap_steps,scaler_fit_scope,eval_window_crosses_injection,train_windows,heldout_normal_windows,fault_windows,input_len,pred_len,p95_latency_ms,mse,mae,capacity_cost,decision_cost,under_rate,peak_miss
RE2-OB,online_boutique,emailservice_mem_rep2,mem,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.4191500027664,0.1363237202167511,0.2911451458930969,1.1054356098175049,1.1054356098175049,0.31666666666666665,0.31666666666666665
RE2-OB,online_boutique,emailservice_mem_rep2,mem,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.4191500027664,35.795406341552734,3.389554500579834,2.542111396789551,2.542111396789551,0.6174418604651163,0.6174418604651163
RE2-OB,online_boutique,emailservice_mem_rep3,mem,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07015498995315282,0.451593279838562,0.6237044930458069,2.5871894359588623,2.5871894359588623,0.2,0.2
RE2-OB,online_boutique,emailservice_mem_rep3,mem,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07015498995315282,33.13494873046875,3.1540160179138184,2.8943159580230713,2.8943159580230713,0.3492248062015504,0.3492248062015504
RE2-OB,online_boutique,emailservice_mem_rep3,mem,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.43363997247070063,0.5635198354721069,0.611671507358551,2.432098388671875,2.432098388671875,0.21666666666666667,0.21666666666666667
RE2-OB,online_boutique,emailservice_mem_rep3,mem,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.43363997247070063,34.277313232421875,3.1806254386901855,2.7816905975341797,2.7816905975341797,0.35930232558139535,0.35930232558139535
RE2-OB,online_boutique,emailservice_mem_rep3,mem,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.981665015569888,0.30107632279396057,0.3954058587551117,1.513461947441101,1.513461947441101,0.25,0.25
RE2-OB,online_boutique,emailservice_mem_rep3,mem,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.981665015569888,28.707494735717773,2.8116037845611572,2.414781093597412,2.414781093597412,0.5375968992248062,0.5375968992248062
RE2-OB,online_boutique,emailservice_delay_rep1,delay,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08823500538710505,0.7187458872795105,0.7305172681808472,2.404574394226074,2.404574394226074,0.26666666666666666,0.26666666666666666
RE2-OB,online_boutique,emailservice_delay_rep1,delay,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08823500538710505,2.550351858139038,1.1336281299591064,2.564298152923584,2.564298152923584,0.35891472868217056,0.35891472868217056
RE2-OB,online_boutique,emailservice_delay_rep1,delay,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.4011149983853099,0.6389253735542297,0.6066254377365112,1.8936946392059326,1.8936946392059326,0.2,0.2
RE2-OB,online_boutique,emailservice_delay_rep1,delay,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.4011149983853099,2.533318281173706,1.0142419338226318,2.1736974716186523,2.1736974716186523,0.39031007751937985,0.39031007751937985
RE2-OB,online_boutique,emailservice_delay_rep1,delay,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.828114995965734,0.12111062556505203,0.27583685517311096,0.8046783804893494,0.8046783804893494,0.5333333333333333,0.5333333333333333
RE2-OB,online_boutique,emailservice_delay_rep1,delay,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.828114995965734,0.6697680950164795,0.5500719547271729,1.2238978147506714,1.2238978147506714,0.6949612403100776,0.6949612403100776
RE2-OB,online_boutique,emailservice_delay_rep2,delay,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07938499620649964,0.2660614550113678,0.40972641110420227,2.505107879638672,2.505107879638672,0.21666666666666667,0.21666666666666667
RE2-OB,online_boutique,emailservice_delay_rep2,delay,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07938499620649964,0.5993070006370544,0.5308254361152649,2.4701766967773438,2.4701766967773438,0.37093023255813956,0.37093023255813956
RE2-OB,online_boutique,emailservice_delay_rep2,delay,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.2370900008827448,0.19463056325912476,0.35561293363571167,2.0556561946868896,2.0556561946868896,0.23333333333333334,0.23333333333333334
RE2-OB,online_boutique,emailservice_delay_rep2,delay,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.2370900008827448,0.42437025904655457,0.4669773280620575,2.2181613445281982,2.2181613445281982,0.36472868217054266,0.36472868217054266
RE2-OB,online_boutique,emailservice_delay_rep2,delay,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.1442699877079574,0.11896949261426926,0.28569263219833374,1.274214267730713,1.274214267730713,0.43333333333333335,0.43333333333333335
RE2-OB,online_boutique,emailservice_delay_rep2,delay,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.1442699877079574,0.2960093319416046,0.38659948110580444,1.5721542835235596,1.5721542835235596,0.47015503875968995,0.47015503875968995
RE2-OB,online_boutique,emailservice_delay_rep3,delay,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08759000047575681,0.9784265756607056,0.68937087059021,1.603063941001892,1.603063941001892,0.26666666666666666,0.26666666666666666
RE2-OB,online_boutique,emailservice_delay_rep3,delay,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08759000047575681,5.966878414154053,1.3463151454925537,2.10153865814209,2.10153865814209,0.4124031007751938,0.4124031007751938
RE2-OB,online_boutique,emailservice_delay_rep3,delay,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.697049993323162,1.3339110612869263,0.7733943462371826,1.8053706884384155,1.8053706884384155,0.31666666666666665,0.31666666666666665
RE2-OB,online_boutique,emailservice_delay_rep3,delay,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.697049993323162,6.729613304138184,1.4375133514404297,2.25911808013916,2.25911808013916,0.465891472868217,0.465891472868217
RE2-OB,online_boutique,emailservice_delay_rep3,delay,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2078649946488438,0.4405370056629181,0.47118037939071655,1.076064944267273,1.076064944267273,0.8166666666666667,0.8166666666666667
RE2-OB,online_boutique,emailservice_delay_rep3,delay,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2078649946488438,4.465768814086914,1.0527515411376953,1.6006181240081787,1.6006181240081787,0.7449612403100775,0.7449612403100775
RE2-OB,online_boutique,emailservice_loss_rep1,loss,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.12480499281082302,1.1580606698989868,0.6924102306365967,3.596203088760376,3.596203088760376,0.4,0.4
RE2-OB,online_boutique,emailservice_loss_rep1,loss,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.12480499281082302,8.333761215209961,1.2659430503845215,3.6639485359191895,3.6639485359191895,0.40968992248062014,0.40968992248062014
RE2-OB,online_boutique,emailservice_loss_rep1,loss,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.9089049854082979,1.1166746616363525,0.7938172817230225,5.385522365570068,5.385522365570068,0.3,0.3
RE2-OB,online_boutique,emailservice_loss_rep1,loss,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.9089049854082979,7.676632881164551,1.2984342575073242,5.1614203453063965,5.1614203453063965,0.32286821705426355,0.32286821705426355
RE2-OB,online_boutique,emailservice_loss_rep1,loss,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2315899977693332,0.3541770875453949,0.4250181317329407,1.4654345512390137,1.4654345512390137,0.6833333333333333,0.6833333333333333
RE2-OB,online_boutique,emailservice_loss_rep1,loss,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.2315899977693332,6.298168182373047,0.9658911824226379,2.17976975440979,2.17976975440979,0.6445736434108527,0.6445736434108527
RE2-OB,online_boutique,emailservice_loss_rep2,loss,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.0717149960109964,0.4388410151004791,0.5289478898048401,2.1365318298339844,2.1365318298339844,0.2833333333333333,0.2833333333333333
RE2-OB,online_boutique,emailservice_loss_rep2,loss,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.0717149960109964,5.394929885864258,1.3602793216705322,2.678778648376465,2.678778648376465,0.42170542635658914,0.42170542635658914
RE2-OB,online_boutique,emailservice_loss_rep2,loss,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.2181950316298753,0.6840980052947998,0.7383332848548889,3.170128107070923,3.170128107070923,0.16666666666666666,0.16666666666666666
RE2-OB,online_boutique,emailservice_loss_rep2,loss,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.2181950316298753,4.933279991149902,1.4453907012939453,3.446385145187378,3.446385145187378,0.32829457364341086,0.32829457364341086
RE2-OB,online_boutique,emailservice_loss_rep2,loss,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.62520000594668,0.207217276096344,0.3636136054992676,1.3381271362304688,1.3381271362304688,0.18333333333333332,0.18333333333333332
RE2-OB,online_boutique,emailservice_loss_rep2,loss,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.62520000594668,3.8592092990875244,1.0503226518630981,2.001924514770508,2.001924514770508,0.4562015503875969,0.4562015503875969
RE2-OB,online_boutique,emailservice_loss_rep3,loss,emailservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.09427502518519758,0.550868809223175,0.6772478818893433,3.1200666427612305,3.1200666427612305,0.16666666666666666,0.16666666666666666
RE2-OB,online_boutique,emailservice_loss_rep3,loss,emailservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.09427502518519758,12.964179039001465,1.8086949586868286,3.349738836288452,3.349738836288452,0.34689922480620156,0.34689922480620156
RE2-OB,online_boutique,emailservice_loss_rep3,loss,emailservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,2.6898350071860477,0.37350156903266907,0.5714274048805237,2.6599435806274414,2.6599435806274414,0.23333333333333334,0.23333333333333334
RE2-OB,online_boutique,emailservice_loss_rep3,loss,emailservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,2.6898350071860477,13.58289909362793,1.7580053806304932,2.8537707328796387,2.8537707328796387,0.336046511627907,0.336046511627907
RE2-OB,online_boutique,emailservice_loss_rep3,loss,emailservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,4.936695002834309,0.11924728006124496,0.28828665614128113,0.9700258374214172,0.9700258374214172,0.6166666666666667,0.6166666666666667
RE2-OB,online_boutique,emailservice_loss_rep3,loss,emailservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,4.936695002834309,12.4882230758667,1.5172395706176758,1.8023533821105957,1.8023533821105957,0.701937984496124,0.701937984496124
RE2-OB,online_boutique,recommendationservice_cpu_rep1,cpu,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07208003080449997,1.173449993133545,0.8385694622993469,7.18062686920166,7.18062686920166,0.2833333333333333,0.2833333333333333
RE2-OB,online_boutique,recommendationservice_cpu_rep1,cpu,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07208003080449997,0.6663597822189331,0.7020012736320496,6.806571006774902,6.806571006774902,0.29108527131782946,0.29108527131782946
RE2-OB,online_boutique,recommendationservice_cpu_rep1,cpu,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.7758250023471184,1.204359769821167,0.8767303824424744,7.4040422439575195,7.4040422439575195,0.3,0.3
RE2-OB,online_boutique,recommendationservice_cpu_rep1,cpu,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.7758250023471184,0.6672623157501221,0.7189226746559143,6.840282917022705,6.840282917022705,0.25426356589147286,0.25426356589147286
RE2-OB,online_boutique,recommendationservice_cpu_rep1,cpu,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.3763699826085938,0.46673622727394104,0.5116824507713318,1.5017012357711792,1.5017012357711792,0.7166666666666667,0.7166666666666667
RE2-OB,online_boutique,recommendationservice_cpu_rep1,cpu,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.3763699826085938,0.3674657642841339,0.4690973460674286,1.5264220237731934,1.5264220237731934,0.6124031007751938,0.6124031007751938
RE2-OB,online_boutique,recommendationservice_cpu_rep2,cpu,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.1444499832578001,0.5387967824935913,0.6794177889823914,2.7051644325256348,2.7051644325256348,0.2,0.2
RE2-OB,online_boutique,recommendationservice_cpu_rep2,cpu,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.1444499832578001,1.244303584098816,0.8313781023025513,2.634463310241699,2.634463310241699,0.28294573643410853,0.28294573643410853
RE2-OB,online_boutique,recommendationservice_cpu_rep2,cpu,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.993669990566559,0.48730379343032837,0.49418705701828003,1.8628767728805542,1.8628767728805542,0.26666666666666666,0.26666666666666666
RE2-OB,online_boutique,recommendationservice_cpu_rep2,cpu,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.993669990566559,1.3756358623504639,0.7292087078094482,2.228289842605591,2.228289842605591,0.4174418604651163,0.4174418604651163
RE2-OB,online_boutique,recommendationservice_cpu_rep2,cpu,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.4147299836622547,0.15139897167682648,0.31220224499702454,0.9688426852226257,0.9688426852226257,0.5333333333333333,0.5333333333333333
RE2-OB,online_boutique,recommendationservice_cpu_rep2,cpu,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.4147299836622547,0.7373427748680115,0.5264363884925842,1.2563515901565552,1.2563515901565552,0.5089147286821706,0.5089147286821706
RE2-OB,online_boutique,recommendationservice_cpu_rep3,cpu,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08133501105476171,1.4436169862747192,0.9792927503585815,3.252183198928833,3.252183198928833,0.25,0.25
RE2-OB,online_boutique,recommendationservice_cpu_rep3,cpu,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.08133501105476171,0.9854180812835693,0.8739032745361328,3.1774861812591553,3.1774861812591553,0.27829457364341087,0.27829457364341087
RE2-OB,online_boutique,recommendationservice_cpu_rep3,cpu,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,2.606494998326525,1.2161751985549927,0.8873311877250671,2.8957319259643555,2.8957319259643555,0.23333333333333334,0.23333333333333334
RE2-OB,online_boutique,recommendationservice_cpu_rep3,cpu,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,2.606494998326525,0.710663914680481,0.7294560074806213,2.6730539798736572,2.6730539798736572,0.26627906976744187,0.26627906976744187
RE2-OB,online_boutique,recommendationservice_cpu_rep3,cpu,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.9570500240661204,0.9491880536079407,0.6292436718940735,1.4825801849365234,1.4825801849365234,0.65,0.65
RE2-OB,online_boutique,recommendationservice_cpu_rep3,cpu,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.9570500240661204,0.39315900206565857,0.42080721259117126,1.0042414665222168,1.0042414665222168,0.5945736434108527,0.5945736434108527
RE2-OB,online_boutique,recommendationservice_mem_rep1,mem,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07334997644647956,2.0402884483337402,0.6714566349983215,2.204010486602783,2.204010486602783,0.36666666666666664,0.36666666666666664
RE2-OB,online_boutique,recommendationservice_mem_rep1,mem,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.07334997644647956,12.728992462158203,1.8687657117843628,2.5006752014160156,2.5006752014160156,0.4310077519379845,0.4310077519379845
RE2-OB,online_boutique,recommendationservice_mem_rep1,mem,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.7926649908768011,2.0929574966430664,0.733623743057251,2.321011781692505,2.321011781692505,0.5,0.5
RE2-OB,online_boutique,recommendationservice_mem_rep1,mem,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.7926649908768011,12.57989501953125,1.8923629522323608,2.785517454147339,2.785517454147339,0.5906976744186047,0.5906976744186047
RE2-OB,online_boutique,recommendationservice_mem_rep1,mem,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.405299993348308,1.1574105024337769,0.49802058935165405,1.3774125576019287,1.3774125576019287,0.5166666666666667,0.5166666666666667
RE2-OB,online_boutique,recommendationservice_mem_rep1,mem,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.405299993348308,9.236822128295898,1.6254568099975586,1.9658687114715576,1.9658687114715576,0.6108527131782946,0.6108527131782946
RE2-OB,online_boutique,recommendationservice_mem_rep2,mem,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.11338499607518314,0.2745972275733948,0.46162304282188416,2.0991437435150146,2.0991437435150146,0.26666666666666666,0.26666666666666666
RE2-OB,online_boutique,recommendationservice_mem_rep2,mem,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.11338499607518314,29.84855842590332,2.8457980155944824,2.484717607498169,2.484717607498169,0.42131782945736435,0.42131782945736435
RE2-OB,online_boutique,recommendationservice_mem_rep2,mem,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.24861500423867255,0.735614538192749,0.7445911169052124,3.153090238571167,3.153090238571167,0.25,0.25
RE2-OB,online_boutique,recommendationservice_mem_rep2,mem,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.24861500423867255,23.659154891967773,2.788989782333374,3.331930160522461,3.331930160522461,0.3705426356589147,0.3705426356589147
RE2-OB,online_boutique,recommendationservice_mem_rep2,mem,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,12.29580499057192,0.10954657196998596,0.2754146158695221,0.7919984459877014,0.7919984459877014,0.55,0.55
RE2-OB,online_boutique,recommendationservice_mem_rep2,mem,recommendationservice,fault,patchtst,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,12.29580499057192,23.206846237182617,2.5433454513549805,2.036227226257324,2.036227226257324,0.7104651162790697,0.7104651162790697
RE2-OB,online_boutique,recommendationservice_mem_rep3,mem,recommendationservice,normal,dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.6247150391573086,0.6497634053230286,0.6324664354324341,2.2616798877716064,2.2616798877716064,0.31666666666666665,0.31666666666666665
RE2-OB,online_boutique,recommendationservice_mem_rep3,mem,recommendationservice,fault,dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.6247150391573086,30.551034927368164,2.502653121948242,2.4220471382141113,2.4220471382141113,0.3546511627906977,0.3546511627906977
RE2-OB,online_boutique,recommendationservice_mem_rep3,mem,recommendationservice,normal,race_dlinear,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.41766997892409563,0.6242226958274841,0.667215883731842,2.4350640773773193,2.4350640773773193,0.3333333333333333,0.3333333333333333
RE2-OB,online_boutique,recommendationservice_mem_rep3,mem,recommendationservice,fault,race_dlinear,430,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,0.41766997892409563,28.123506546020508,2.8314030170440674,2.8977835178375244,2.8977835178375244,0.363953488372093,0.363953488372093
RE2-OB,online_boutique,recommendationservice_mem_rep3,mem,recommendationservice,normal,patchtst,10,10,144,12,istio_latency_99,latency,decision_cost,pre_injection_only,held_out_pre_injection_normal,36,42,6,train_normal_only,False,70,10,430,24,6,1.165100000798702,0.3305572271347046,0.4119745194911957,1.6155489683151245,1.6155489683151245,0.5166666666666667,0.5166666666666667
